77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
1614715	Meine Frau fährt schlecht.	1617620	Ma femme conduit mal.
1614717	Meine Eltern schickten mir eine Postkarte.	135602	Mes parents m'ont envoyé une carte postale.
1614717	Meine Eltern schickten mir eine Postkarte.	1617618	Mes parents m'envoyèrent une carte postale.
1614721	Ich verkaufe Kleidung online.	1085973	Je vends des vêtements en ligne.
1614729	Ich hätte dich doch vom Flughafen abholen können!	1615006	J'aurais bien pu aller te prendre à l'aéroport !
1614729	Ich hätte dich doch vom Flughafen abholen können!	1615008	J'aurais bien pu aller te chercher à l'aéroport !
1614732	Bevor ich das Haus verließ, überprüfte ich, ob ich etwas vergessen hatte.	1614995	Avant de quitter la maison, je vérifiai si je n'avais rien oublié.
1615227	Das wird nicht toleriert werden.	1617523	Ça ne sera pas toléré.
1615231	Das ist ein guter Vorschlag.	1617526	C'est une bonne suggestion.
1615296	Die Straßen sind sauber.	1617514	Les rues sont propres.
1615367	Ist das hier Liebe?	606421	C'est ça l'amour ?
1615409	Wenn das Leben dir Zitronen zuteilt, mache Limonade.	1728036	Lorsque la vie te procure des citrons, fais de la limonade.
1615628	Wir sind beide Studenten.	1876666	Nous sommes étudiants tous les deux.
1615648	Welcher Zug fährt zum Stadtzentrum?	16367	Quel train va au centre-ville ?
1615843	Ich weiß, dass Brüssel die Hauptstadt deines Landes ist, doch bisher war ich dort noch nie.	2851464	Je sais que Bruxelles est la capitale de ton pays, mais jusqu'à présent je n'y suis jamais allé.
1617634	Wir benötigen dringend neue Mitarbeiter.	1617710	Nous avons un besoin urgent de nouveaux collaborateurs.
1617690	Wenn man will, dass etwas richtig getan wird, dann muss man es manchmal eben selber tun.	1618278	Si vous voulez que quelque chose soit fait correctement, il suffit parfois de le faire soi-même.
1617754	Sind Sie Fräulein Neusa?	1617607	Êtes-vous Mademoiselle Neusa ?
1617864	Sie haben uns gerettet.	1617377	Ils nous ont sauvés.
1617864	Sie haben uns gerettet.	1617378	Elles nous ont sauvés.
1618287	Mit der Erfindung des Transistors begann ein neues Zeitalter.	1619064	L'invention du transistor ouvrit une nouvelle ère.
1618288	Die Erfindung des Transistors leitete eine neue Ära ein.	391775	L'invention du transistor a introduit une nouvelle ère.
1618400	Wir haben uns entschlossen, ihn eine Zeitlang in Ruhe zu lassen.	1619062	Nous avons décidé de le laisser tranquille un moment.
1618406	Wenn du dich gleich auf den Weg machst, erreichst du den Zug sicher noch rechtzeitig.	1619058	Si tu te mets en route sans tarder, tu attraperas encore sûrement le train à temps.
1618408	Er hat das in seiner Freizeit getan.	1619053	Il l'a fait à temps perdu.
1618408	Er hat das in seiner Freizeit getan.	1619054	Il l'a fait sur son temps libre.
