77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
2177962	Unterstützen wir das?	10139740	Sommes-nous d'accord avec cela ?
2177545	Verrate dein Geheimnis!	10139741	Révèle ton secret !
2176715	Wer liebt dich?	10139742	Qui t'aime ?
2176229	Leiden sind Lehren.	10139744	Souffrir, c'est apprendre.
2170754	Er kam ungelegen.	10139746	Sa présence était inopportune.
2168123	Und damit basta!	10139747	Et c'est tout !
2167573	Jara meidet mich.	10139748	Jara m'évite.
8078508	Ich warte nicht gerne.	10139752	Je n'aime pas attendre.
2165650	Morgengäste bleiben nicht.	10139768	Les clients du matin ne restent pas.
2162419	Er ist drin.	10139772	Il est à l'intérieur.
2160304	Er benötigt Helfer.	10139775	Il a besoin d'aide.
2160299	Er braucht Helfer.	10139775	Il a besoin d'aide.
2159663	Kurz und bündig.	10139785	C'est direct et succinct.
2157531	Du warst erfolgreich!	1115498	Tu as réussi !
2157497	Es trifft zu.	1071348	C'est exact.
2157169	Ihr Gesicht strahlte.	10139815	Son visage rayonnait.
2156654	Alle können das.	129234	Tout le monde peut le faire.
2156654	Alle können das.	10139816	C'est à la portée de tous.
2152785	Tom legte auf.	10139817	Tom a raccroché.
2152785	Tom legte auf.	10139821	Tom raccrocha.
2152658	Es war Mitternacht.	4737150	Il était minuit.
10139830	Diese Sendung ist eine Liveübertragung.	10139825	Cette émission est en direct.
10139854	Dieses Haus gehört unseren Eltern.	8669927	Cette maison appartient à nos parents.
10139870	Um wie viel Uhr hat er das Haus verlassen?	10139861	À quelle heure a-t-il quitté la maison ?
2152647	Der Vater erblasste.	10139927	Le père pâlit.
2152020	Reagier nicht darauf.	6443872	Ne réponds pas à ça.
2150819	Wurde sie gesehen?	10139928	A-t-elle été vue ?
2150819	Wurde sie gesehen?	10139929	L'a-t-on vue ?
2147757	Er log unverblümt.	10139930	Il mentait sans ambages.
2144974	Er folgte ihr.	10139931	Il la suivait.
2144974	Er folgte ihr.	10139932	Il la suivit.
2144071	Wo studiert ihr?	10139933	Où étudiez-vous ?
2144071	Wo studiert ihr?	10139934	Où faites-vous vos études ?
2144070	Wo studieren Sie?	10139933	Où étudiez-vous ?
2144070	Wo studieren Sie?	10139934	Où faites-vous vos études ?
2142754	Einen schönen Urlaub!	4626123	Passez de bonnes vacances !
2142754	Einen schönen Urlaub!	4626125	Passe de bonnes vacances !
2139965	Tom wurde leiser.	10139937	Tom se faisait plus discret.
2139965	Tom wurde leiser.	10139938	Tom se fit plus discret.
2138524	Mach's baldmöglichst!	119945	Fais-le dès que possible.
2137632	Der Tag graut.	135438	Le jour se lève.
2136253	Tausende wurden arbeitslos.	10139941	Des milliers de personnes se sont retrouvées au chômage.
