77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
635419	Ich habe einige Freunde in Tokyo.	335978	J'ai quelques amis à Tôkyô.
635420	Vom Himmel aus sah der Fluss wie eine riesige Schlange aus.	335971	Vue depuis le ciel, la rivière ressemblait à un énorme serpent.
635422	Du scheinst an etwas anderes zu denken.	335974	Tu as l'air de penser à autre chose.
635425	In diesem Augenblick bemerkte ich, dass ich meinen Geldbeutel zu Hause vergessen hatte.	335956	C'est à ce moment-là que j'ai réalisé que j'avais oublié mon porte-monnaie à la maison.
635426	Die Bergspitze ist schneebedeckt.	335946	Le sommet de la montagne est recouvert de neige.
635427	Er spielt sehr gut Baseball.	335944	Il joue très bien au baseball.
635577	Geh, so schnell du kannst!	486765	Marche le plus vite possible.
635622	Wenn du alles, was du meinst nicht zu können, von anderen erledigen lässt, wirst du es niemals selbst lernen.	685707	Si tu laisses toujours les autres faire ce que tu penses ne pas savoir faire, tu ne l'apprendras jamais toi-même.
635636	Das ist zu groß.	1072503	C'est trop grand.
635676	Gott und der Teufel sind wirklich super.	994728	Dieu et le diable sont vraiment super.
636102	Das Stadtleben gefällt mir sehr.	1330101	J'apprécie vraiment la vie urbaine.
636130	Ich schätze, die Batterie ist leer.	1752093	Je suppose que la batterie est vide.
636135	In Deutschland beträgt der Mehrwertsteuersatz neunzehn Prozent.	995364	La TVA s'élève à 19 pour cent en Allemagne.
636151	Warum ist sie gestern nicht gekommen?	570151	Pourquoi n'est-elle pas venue hier ?
636154	Luftpost, bitte.	640099	Par avion, s'il vous plaît.
636217	Was auch immer du sagst, ich werde dir nicht glauben.	635640	Quoi que tu dises, je ne te croirai pas.
636238	Er scheint sehr zufrieden.	132025	Il semble très content.
636241	Ich hoffe, dass ich nächstes Mal besser singen werde.	489939	J'espère chanter mieux la prochaine fois.
636282	Kartenspiele machen Spaß.	341349	C'est amusant de jouer aux cartes.
636284	Ich hoffe, ich singe nächstes Mal besser.	489939	J'espère chanter mieux la prochaine fois.
636293	Im März wird die neue Brücke fertig sein.	181299	Le nouveau pont sera terminé d'ici le mois de mars.
636296	Wir verlassen Japan morgen früh.	3162959	Nous quitterons le Japon demain matin.
636330	Ich liege ausnahmsweise richtig.	181373	Pour une fois j'ai raison.
636330	Ich liege ausnahmsweise richtig.	949278	Exceptionnellement, j'ai raison.
636449	Du solltest heute zu Hause bleiben.	841525	Tu devrais rester à la maison aujourd'hui.
636467	Der Flieger landete sicher.	899366	L'aviateur se posa avec assurance.
636472	Er verließ das Haus um acht Uhr.	337992	Il a quitté la maison à huit heures.
636475	Wir werden alle Planeten erforschen, die die Sonne umkreisen.	461797	Nous explorerons toutes les planètes qui tournent autour du soleil.
636575	Der Mann ist der Jäger, die Frau sein Wild.	939153	L'homme est le chasseur, la femme son gibier.
636575	Der Mann ist der Jäger, die Frau sein Wild.	939154	L'homme est le chasseur, la femme est son gibier.
636585	Ich begleitete sie am Klavier.	2853381	Je l'accompagnais au piano.
636585	Ich begleitete sie am Klavier.	2853382	Je l'accompagnai au piano.
636606	Was für Musik magst du?	941045	Quelle sorte de musique aimes-tu ?
636612	Das Mädchen von nebenan ist sehr hübsch.	1049816	La fille à côté est très belle.
636678	Ein solches Leben kann ich mir nicht vorstellen.	12476	Je ne peux imaginer une telle vie.
636702	Pinocchio sagt: "Jetzt wird meine Nase wachsen."	636710	Pinocchio dit : "Maintenant mon nez va s'allonger".
636758	Die Ärzte hielten ihn für tot, aber heute ist er immer noch lebendig und gesund und hat Arbeit und eine Familie.	479159	Les médecins le donnaient pour mort, mais aujourd'hui il est encore vivant et en bonne santé, et il a un travail et une famille.
636954	Was interessiert mich mein Geschwätz von gestern?	1310989	En quoi mes conneries d'hier m'intéressent-elles ?
637037	Wohin du auch immer gehst, werde ich dir folgen.	119998	Où que tu ailles, je te suivrai.
637290	Mit purer Logik kann man den allergrößten Schwachsinn beweisen.	898792	Avec la logique la plus pure, on peut démontrer la plus grosse idiotie.
637322	Ich have mir seine Telefonnummer aufgeschrieben.	940846	J'ai noté son numéro de téléphone.
637322	Ich have mir seine Telefonnummer aufgeschrieben.	940848	J'ai pris note de son numéro de téléphone.
637390	Er braucht ein Handtuch.	742702	Il lui faut une serviette.
637396	Ich bin sehr hungrig. Wo kann ich etwas zu essen finden?	949340	J'ai une faim de loup ; où puis-je trouver quelque chose à manger ?
637401	Ich kann dieses Restaurant empfehlen.	968001	Je peux recommander ce restaurant.
637409	Ohne sich zu verabschieden, verließ sie den Raum.	885223	Elle quitta la pièce sans dire au revoir.
