77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
424697	Der Hirsch ist drei Mal so schwer wie Jane.	413799	Le cerf est trois fois plus lourd que Jane.
424698	Der Jäger schoss auf den Hirsch.	413797	Le chasseur a tiré sur le cerf.
424699	Wir haben gestern Fußball gespielt.	413675	Nous avons joué au foot hier.
424700	Alles, was ich will, bist du.	413669	Tout ce que je veux, c'est toi.
424703	Ich werde dich auf immer und ewig lieben.	413665	Je t'aimerai pour toujours.
424704	Es war Liebe auf den ersten Blick.	413663	Ce fut l'amour au premier regard.
424705	Der Taschenrechner auf dem Tisch ist meiner.	413591	La calculatrice sur la table est la mienne.
424706	Es gehört meinem Vater.	413068	C’est à mon père.
424707	Sind Sie verheiratet?	413060	Êtes-vous marié ?
424710	Sei rechtschaffen, dann wirst du glücklich sein.	412861	Sois juste, et tu seras heureux.
424714	Der Mensch wurde frei geboren und überall liegt er in Ketten.	412853	L'homme est né libre, et partout il est dans les fers.
424716	Die Frau beobachtet und der Mann denkt.	412850	La femme observe et l'homme raisonne.
424718	Er hat einen Korb voller Erdbeeren.	412530	Il a un panier rempli de fraises.
424719	Werdet ihr lange bleiben?	412519	Allez-vous rester longtemps ?
424721	Mike und Ken sind befreundet.	412517	Mike et Ken sont amis.
424723	Wer hat den Garten zerstört?	412321	Qui a détruit le jardin ?
424726	Er ist aufrichtig und fleißig, aber sein Bruder ist genau das Gegenteil.	412103	Il est honnête et travailleur, mais son frère est tout le contraire.
424728	Es war eine ruhige Nacht.	412100	C'était une nuit calme.
424732	Er ist Fischhändler.	412059	Il est poissonnier.
424733	Er isst keinen rohen Fisch.	412058	Il ne mange pas de poisson cru.
424736	Mein Vater und ich gehen ab und zu fischen.	412055	Mon père et moi allons à la pèche de temps en temps.
424737	Die großen Fische fressen die kleinen.	412052	Les gros poissons mangent les petits.
424738	Zu dieser Zeit war ich Student.	412029	J'étais étudiant à cette époque-là.
424738	Zu dieser Zeit war ich Student.	962379	J'étais alors étudiant.
424739	Im Sommer gehe ich jeden Tag ins Schwimmbad.	411891	En été, je vais à la piscine tous les jours.
424739	Im Sommer gehe ich jeden Tag ins Schwimmbad.	695739	Durant l'été, je vais tous les jours à la piscine.
424740	Du willst einen französischen Film anschauen, oder?	411881	Tu veux regarder un film français, n'est-ce pas ?
424741	Lasst uns Volleyball spielen.	181364	Jouons au volley.
424741	Lasst uns Volleyball spielen.	411834	Jouons au volleyball.
424742	Lass uns Volleyball spielen.	411834	Jouons au volleyball.
424743	Der Krieg entscheidet nicht darüber, wer Recht hat - sondern nur darüber, wer lebendig ist.	411828	La guerre ne décide pas qui a raison - seulement qui est vivant.
424745	Im Zimmer war ein Klavier, aber niemand spielte darauf.	411740	Il y avait un piano dans la pièce, mais personne n'en jouait.
424746	Es ist einfach für mich, diese Frage zu beantworten.	411258	C'est facile pour moi de répondre à cette question.
424748	Emi sieht glücklich aus.	411257	Emi a l'air heureuse.
424749	Entweder gehst du, oder ich gehe.	411252	Soit tu vas, soit je vais.
424750	Alle Stellen auf der Erde sind gleich weit vom Himmel entfernt.	411222	Tous les points sur terre sont aussi loin des cieux.
424751	In dieser Welt kann nichts als sicher angesehen werden außer dem Tod und den Steuern.	411185	Dans ce monde, rien ne peut être considéré comme certain, sauf la mort et les impôts.
424752	Es spielt keine Rolle, wie ein Mensch stirbt, sondern nur, wie er lebt.	411144	Il n'importe pas comment un homme meurt, mais comment il vit.
424753	Sage mir, was du isst, und ich sage dir, wer du bist.	411139	Dis-moi ce que tu manges, je te dirai ce que tu es.
424754	Vielleicht ist diese Welt die Hölle eines anderen Planeten.	411056	Peut-être que ce monde est l'Enfer d'une autre planète.
424754	Vielleicht ist diese Welt die Hölle eines anderen Planeten.	902867	Peut-être ce monde est-il l'enfer d'une autre planète.
424755	Jemand schubste mich nach innen.	390589	Quelqu'un m'a poussé à l'intérieur.
424756	Hast du dir seine neue Adresse aufgeschrieben?	133776	As-tu noté sa nouvelle adresse ?
424757	Hast du dir ihre neue Adresse notiert?	133776	As-tu noté sa nouvelle adresse ?
424758	Er hat keine Freundin.	130081	Il n'a pas de petite amie.
424759	Süßen Sie Ihren Tee nicht.	392274	Ne sucrez pas votre thé.
424760	Er beschrieb seine eigene Erfahrung.	132476	Il a décrit sa propre expérience.
424761	Ich habe ihm aus einem anderen Grund geschrieben.	13458	Je lui ai écrit pour une autre raison.
424762	Ich kann diese Hitze nicht mehr ertragen.	394519	Je ne peux plus tolérer cette chaleur.
424763	Er hat gesagt: "Ich will ein Wissenschaftler werden".	130572	Il a déclaré : « Je veux devenir scientifique. »
424764	Wie hat Ihnen Ihre Reise nach Australien gefallen?	390226	Comment avez-vous aimé votre voyage en Australie ?
424765	Sie muss ihr Versprechen vergessen haben.	134695	Elle a dû oublier sa promesse.
424767	Ich behalte deinen Ratschlag im Hinterkopf.	7439	Je garde ton conseil en tête.
424768	Ich arbeite bei McDonald's.	181077	Je travaille chez McDonald's.
424769	Sie braucht Hilfe.	15570	Elle a besoin d'aide.
424770	Da ich krank war, bin ich nicht in die Schule gegangen.	136146	Comme j'étais malade, je ne suis pas allé à l'école.
424771	Angst entsteht immer aus Unwissenheit.	9198	La peur naît toujours de l'ignorance.
424772	Wenn es Gott nicht gäbe, dann müsste man ihn erfinden.	391866	Si Dieu n'existait pas, il faudrait l'inventer.
424773	Er spricht Französisch.	131350	Il parle français.
424774	Ich werde bis sechs Uhr hier bleiben.	7482	Je resterai là jusqu'à six heures.
424776	Ich machte einen Schritt zu Seite, um ihn eintreten zu lassen.	180240	Je fis un pas de côté pour lui permettre d'entrer.
424777	Spiel nicht mit dem Schlüssel.	12114	Ne joue pas avec la clef.
424929	Wo ist der Bahnhof Hakata?	424803	Où se trouve la gare Hakata ?
