77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
11645791	Die Heuschrecken sind in über das Land hergefallen.	11645053	Les sauterelles ont envahi le pays.
11646477	Ein Apfel am Tag hält fern den Arzt, vorausgesetzt, man zielt richtig.	7709897	Une pomme par jour éloigne le médecin, pourvu que l'on vise bien.
9681720	O wie schön!	11644433	Oh, que c'est beau !
11644612	Ich reserviere gerade für heute Abend.	353488	Je suis en train de faire la réservation pour ce soir.
2972303	Es ist schön, dass du zu Hause bist!	11647714	C'est bien que tu sois à la maison !
7247113	Heute bin ich nicht sehr beschäftigt.	7862772	Je ne suis pas très occupé aujourd'hui.
7247113	Heute bin ich nicht sehr beschäftigt.	7862773	Je ne suis pas très occupée aujourd'hui.
11647775	Thomas hat viel mehr Bücher gelesen als ich.	11647774	Thomas a lu beaucoup plus de livres que moi.
3399676	Er verstarb im Alter von 86 Jahren friedlich im Bett.	11277398	Il est mort paisiblement dans son lit à l'âge de 86 ans.
3399676	Er verstarb im Alter von 86 Jahren friedlich im Bett.	11647789	Il est mort paisiblement dans son lit, à l'âge de quatre-vingt-six ans.
11647921	Ich habe eine Strafe bekommen.	11647910	J'ai pris une amende.
11647926	Ich habe eine Mandel genommen.	11647914	J'ai pris une amande.
11647941	Was genau ist die Aussage?	11647939	Qu'est-ce qui est dit exactement ?
11648540	„Bist du sicher, dass du die Polizei rufen willst?“ fragte ich ihn.	9961	« Es-tu sûr de vouloir appeler la police ? » lui demandai-je.
11649017	Er ist heute in sehr guter Form.	2110378	Il est en grande forme aujourd'hui.
11649033	Er weiß nicht, wie man das macht.	9162708	Il ne sait pas le faire.
11649040	Das wird meine Arbeit sein.	8954285	Ce sera mon travail.
11649097	Sprechen Sie französisch?	14077	Parlez-vous français ?
11649305	Sprichst du französisch?	1031677	Parles-tu français ?
11649141	Sprichst du japanisch?	10423	Parles-tu japonais ?
11649347	Sprichst du russisch?	7500523	Parles-tu russe ?
11649347	Sprichst du russisch?	7280629	Tu parles russe ?
11649365	Sprechen Sie italienisch?	558577	Parlez-vous italien ?
11649378	Sprichst du italienisch?	558576	Parles-tu italien ?
11649412	Ich spreche nicht spanisch.	4582258	Je ne parle pas espagnol.
11649486	Sprichst du ungarisch?	5222014	Parles-tu hongrois ?
11649486	Sprichst du ungarisch?	7280436	Tu parles hongrois ?
11649498	Sprechen Sie ungarisch?	5421188	Parlez-vous hongrois ?
11649575	Sprichst du englisch?	1117787	Tu parles anglais ?
11649575	Sprichst du englisch?	9682912	Parles-tu anglais ?
11650277	Ich kann ihm alles sagen.	7157397	Je peux tout lui dire.
11650285	Ich kann ihm alles erzählen.	7157399	Je peux tout lui raconter.
11650245	Wir haben fünf Enkelinnen.	11651010	Nous avons cinq petites-filles.
11651151	Sprechen Sie spanisch?	1551631	Parlez-vous espagnol ?
11651152	Sprichst du spanisch?	6984601	Parles-tu espagnol ?
11651416	Sprichst du deutsch?	435640	Parles-tu allemand ?
11651416	Sprichst du deutsch?	1284432	Tu parles allemand ?
11651417	Sprechen Sie deutsch?	426106	Parlez-vous allemand ?
11651417	Sprechen Sie deutsch?	460753	Parlez-vous l'allemand ?
11651444	Sprichst du chinesisch?	756691	Parles-tu chinois ?
11651445	Sprechen Sie chinesisch?	553709	Parlez-vous chinois ?
11651473	Sprichst du hebräisch?	570150	Parles-tu hébreu ?
11651473	Sprichst du hebräisch?	7281509	Tu parles hébreu ?
11651483	Sprechen Sie hebräisch?	5421743	Parlez-vous hébreu ?
11651516	Sprichst du arabisch?	7280458	Tu parles arabe ?
11651516	Sprichst du arabisch?	7280462	Parles-tu l'arabe ?
11651524	Sprechen Sie arabisch?	585824	Vous parlez l'arabe ?
906159	Sprichst du Schwedisch?	2799261	Parles-tu suédois?
11651560	Sprichst du schwedisch?	2799261	Parles-tu suédois?
11651698	Sprechen Sie suaheli?	986241	Parlez-vous swahili ?
11651677	Sprichst du albanisch?	7498950	Parles-tu l'albanais ?
11652037	Sprichst du estnisch?	8739018	Parles-tu estonien ?
11652037	Sprichst du estnisch?	8739019	Parles-tu l'estonien ?
9083969	Ich kann meinen Arm nicht bewegen.	9083971	Je ne peux pas bouger mon bras.
4784647	Ich gehe dorthin nicht mehr so oft.	4768387	Je n'y vais plus si souvent que ça.
