77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
8298528	Sie gibt Privatstunden.	8298526	Elle donne des leçons particulières.
8298547	Sie unterrichtet Französisch.	8298545	Elle enseigne le français.
7696793	Sami brauchte Geld.	7272157	Sami avait besoin d'argent.
8299147	Wir haben einen Möbelwagen genommen.	8299146	Nous avons pris un camion de déménagement.
8299150	Haben Sie ein Job-Interview gehabt?	8299148	Avez-vous eu un entretien d'embauche ?
8299152	„Hattest du ein Einstellungsgespräch?“ – „Ja, und als Sahnehäubchen gibt es sogar ein sehr großzügiges Gehalt.“	8299151	« As-tu eu un entretien d'embauche ? » « Oui, et la cerise sur le gâteau, c'est que le salaire est très intéressant. »
8299169	Ich habe ein dreirädriges Lieferfahrzeug gekauft.	8299164	J'ai acheté un triporteur.
8299174	Ich bin der Familienvater.	8299173	Je suis le père de famille.
8299176	Wir haben diese Firma vom Vater auf den Sohn.	8299175	Nous avons cette entreprise de père en fils.
8299179	Wir haben es von Generation zu Generation.	8299178	Nous l'avons de génération en génération.
8298534	Du bist so alt wie ich.	8298481	Tu as le même âge que moi.
8299194	Du bist zerstreut.	8299184	Tu es dans la lune.
8299199	Du streichelst deinen schwarzen Spitzbart.	8299195	Tu caresses ta barbiche noire.
693433	Wir sind auf dem falschen Fuß aufgestanden.	809012	Nous démarrâmes sur le mauvais pied.
901170	Er ist doppelt so alt wie sie.	1344910	Il est deux fois plus vieux qu'elle.
8299465	Mehr als das kann ich nicht tun.	8015965	Il n'y a rien d'autre que je puisse faire.
469537	Ich spreche so gut Französisch wie sie.	391111	Je parle aussi bien français qu'elle.
8299480	Sie hat die gleiche Tasche wie du.	1357967	Elle a le même sac que toi.
368772	Mach es so, wie ich es dir gesagt habe.	591859	Fais comme je te l'ai dit.
8299495	Dies hier ist genauso gut wie das da.	337825	Celui-ci est aussi bien que celui-là.
1190959	Sind Sie sicher, dass das der richtige Zug ist?	1190952	Êtes-vous sûr que c'est le bon train ?
767226	Sag mir, wieso du dorthin willst.	376724	Dis-moi pourquoi tu veux aller là-bas.
1383017	Ich bin sofort bei Ihnen.	1471127	Je suis à vous dans une seconde.
1624416	Ich werde im nächsten Monat sechzehn.	13867	J'aurai seize ans le mois prochain.
6154265	Ich weiß nicht, was ich glauben soll.	2252279	Je ne sais que croire.
8299794	Mein Bruder ist groß und schlank.	8299789	Mon frère est grand et mince.
8299803	Wie heißt Ihre Schwester?	8299800	Comment s'appelle votre sœur ?
8299813	Wie heißt diese Frau?	8299811	Comment s'appelle cette femme ?
8299818	„Wie heißt diese Frau?“ – „Ich weiß nicht.“	8299817	« Comment s'appelle cette femme ? » « Je ne sais pas. »
8299940	Diese Wohnung ist außergewöhnlich ruhig.	8299939	Cet appartement est particulièrement calme.
8299943	Wir bleiben bis morgen hier.	8299942	Nous restons ici jusqu'à demain.
8299955	Ist diese Wohnung nicht zu laut?	8299953	Cet appartement n'est-il pas trop bruyant ?
8299958	„Ist diese Wohnung nicht zu laut?“ – „Nein, diese Wohnung ist außergewöhnlich ruhig.	8299956	« Cet appartement n'est-il pas trop bruyant ? » « Non, cet appartement est particulièrement calme. »
8300086	Ich habe den falschen Ausgang genommen.	8296820	Je me suis trompé de sortie.
8300089	Den letzten Zug zu nehmen, ist immer wieder ein Abenteuer voller Überraschungen.	8296819	Prendre le dernier train est toujours une aventure pleine de rebondissements.
8300094	In einem Wutanfall habe ich meine Tastatur demoliert.	8296818	J'ai explosé mon clavier dans un accès de rage.
8300098	Seit sie einen neuen Freund hat, hat sich ihre Einstellung geändert.	8296831	Elle a changé d'attitude depuis qu'elle a un nouveau petit copain.
8300099	Sie hat zahlreiche Preise gewonnen.	8296829	Elle a gagné de nombreux prix.
8300104	Er gehört nicht zu denen, die sich leicht beunruhigen lassen.	8296828	Il n'est pas du genre à s'inquiéter facilement.
8300110	Wenn der einfahrende Zug überfüllt ist, warte ich auf den nächsten, es sei denn, ich bin spät dran.	8296826	Quand le train qui arrive est bondé, j'attends le suivant sauf si je suis en retard.
8300113	Sosehr ich auch Acht gebe, erscheine ich doch oft angriffig, wenn ich spreche.	8296823	J'ai beau faire attention, je parais souvent agressif quand je parle.
8300117	Der Taifun hat beträchtliche Schäden entlang der gesamten Küste verursacht.	8296822	Le typhon a causé des dégâts considérables sur toute la côte.
8300119	Ich habe nicht mehr als drei Punkte auf meinem Führerschein vermerkt.	8296821	Je n'ai plus que trois points sur mon permis de conduire.
8300455	Ich habe nichts geschrieben.	2043698	Je n'ai rien écrit.
8300545	Was sind sie genau?	8300542	Que sont-ils exactement ?
392849	Kennst du die Antwort?	8300562	Connais-tu la réponse ?
503569	Ist meine Antwort richtig?	8300582	Est-ce que ma réponse est juste ?
8300599	Ich bin nicht so müde wie du.	8300596	Je ne suis pas aussi fatigué que toi.
8300390	Sie brachte das Buch in die Bibliothek zurück.	1135597	Elle rapporta le livre à la bibliothèque.
8300967	Er kennt alle Antworten.	8300966	Il connaît toutes les réponses.
4181545	Mögen Sie keine Mädchen?	8300989	Vous n'aimez pas les filles ?
1822004	Mein Onkel, der in Osaka lebt, besuchte uns gestern.	8300990	Mon oncle, qui vit à Osaka, nous a rendu visite hier.
3411555	Ist es noch zu früh, um Tom anzurufen?	8300992	Est-il trop tôt pour appeler Tom ?
5071944	Brauchen wir sie wirklich?	8300994	Avons-nous vraiment besoin d'elle ?
8301272	Du hast sie angelogen!	2281156	Tu lui as menti !
8301273	Ihr habt sie angelogen!	2281158	Vous lui avez menti !
8301274	Sie haben sie angelogen!	2281158	Vous lui avez menti !
8301276	Du hast ihn angelogen!	2281156	Tu lui as menti !
8301277	Ihr habt ihn angelogen!	2281158	Vous lui avez menti !
8301278	Sie haben ihn angelogen!	2281158	Vous lui avez menti !
8301846	Die Täuschung ist vollkommen.	3513977	L'illusion est parfaite.
8301845	Die Illusion ist perfekt.	3513977	L'illusion est parfaite.
8302001	Es war äußerst seltsam.	3544911	C'était extrêmement étrange.
8302178	Sie bekommt die Wehen.	4765598	Elle entre dans les contractions.
8302445	Ich sehe aus wie du.	8302443	Je te ressemble.
357122	Wer ist dieses Mädchen?	8302450	Qui est cette fille ?
2683495	Dein Problem besteht darin, dass du nicht genug lernst.	5726854	Ton problème est que tu n'étudies pas assez.
540327	Hast du einen Freund?	8302545	As-tu un ami ?
503366	Wer ist diese Person?	380237	Qui est cette personne ?
8302678	Sie sind bekannt für ihre Gastfreundschaft.	8302671	Ils sont réputés pour leur hospitalité.
8302701	Einerseits fürchte ich mich vor diesen Leuten, andererseits finde ich sie sehr nett.	8302684	D'un côté j'ai peur de ces gens, de l'autre, je les trouve très gentils.
8302712	Haben Sie schon einmal kurze Lederhosen getragen?	8302708	Avez-vous déjà porté des culottes courtes en cuir ?
6019507	Nehmen Sie es nicht so tragisch!	8302713	Ne le prenez pas tant au tragique !
8302716	Es wäre ja auch nur halb so schlimm, wenn er nicht alles verloren hätte.	8302714	Ce ne serait pas si grave, s'il n'avait pas tout perdu.
1287871	Es ist nicht einfach, drei Sprachen zu sprechen.	8302747	Il n'est pas facile de parler trois langues.
1903898	Ich habe noch ein Jahr Mittelschule vor mir.	8302750	J'ai encore une année de collège à faire.
5983568	Bienen naschen den Blumennektar und wandeln ihn in Honig.	8302751	Les abeilles butinent le nectar des fleurs et le transforment en miel.
2988851	Tom hat sich beim Bergsteigen verletzt.	8302754	Tom s'est blessé en faisant de l'alpinisme.
3421394	Tom konnte es nicht mehr ertragen.	8302760	Tom ne pouvait plus le supporter.
8303266	Wir sind heute Morgen an Ihrem Haus vorbeigegangen, aber wir haben Sie nicht gesehen.	8303257	Nous sommes passés ce matin devant chez vous, mais nous ne vous avons pas vu.
8303276	Nächsten Monat fahre ich nach Paris.	8303274	Je vais à Paris le mois prochain.
1284830	Nein, überhaupt nicht.	3777185	Non, pas du tout.
1284830	Nein, überhaupt nicht.	1850643	Non, pas du tout !
8304567	Kein Mensch ist perfekt.	6147201	Aucun homme n'est parfait.
6894748	Ich brauche Erwachsene, keine Kinder!	8304581	J'ai besoin d'adultes, pas d'enfants !
8304630	Warum sind wir nicht Freunde?	8304628	Pourquoi ne sommes-nous pas amis ?
8304640	Unser Nachbar hat Kinder.	8304639	Notre voisin a des enfants.
