77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
816768	Arabisch wird von rechts nach links geschrieben.	5926076	L'arabe s'écrit de droite à gauche.
13124916	Sollte man hier aufhören?	13124913	Faut-il s'arrêter là ?
448683	Wer ist als nächster an der Reihe?	6031	À qui le tour ?
13125599	Wir kennen alle diesen Ausdruck.	13125598	Nous connaissons tous cette expression.
13125606	Es gibt sechs Möglichkeiten.	13125605	Il y a six possibilités.
1985822	Das Wasser war kalt.	3657860	L'eau était froide.
13106267	Maria wollte stark aussehen.	13126567	Marie voulait avoir l'air forte.
13106259	Maria wollte ihr Gesicht wahren.	13126577	Marie voulait sauver la face.
13126606	Tom weiß, dass Johann hier nicht aufhören wird.	13126603	Tom sait que Jean ne s'arrêtera pas ici.
13126611	Sie wollten nur einen gerechten Frieden.	13126609	Ils voulaient seulement une paix juste.
13126649	Die Katze liegt auf dem Arm meiner Freundin.	13126644	Le chat est couché sur le bras de ma copine.
13126649	Die Katze liegt auf dem Arm meiner Freundin.	13126647	Le chat est allongé sur le bras de ma petite copine.
13126862	Jeden Tag lerne ich etwas Neues über die Welt um mich herum.	8571191	Chaque jour, j'apprends quelque chose de nouveau sur le monde qui m'entoure.
13126868	Jeden Tag lerne ich etwas Neues über die Welt, die mich umgibt.	8571191	Chaque jour, j'apprends quelque chose de nouveau sur le monde qui m'entoure.
13126882	Wir benötigen viele Übersetzer.	11863485	On a besoin de plusieurs traducteurs.
13126881	Wir brauchen viele Übersetzer.	11863485	On a besoin de plusieurs traducteurs.
13127050	Sie war nicht die Frau, die hilfreich an seiner Seite stand.	13127059	Elle n'était pas la femme aidante, se tenant à son côté.
13127726	Warum heißt dieser Vogel Rotkelchen?	13127722	Pourquoi cet oiseau s'appelle-t-il rouge-gorge ?
13127728	Zum Glück habe ich noch fünf Euro.	13127727	Heureusement, j'ai encore cinq euros.
12046473	Die Alpen sind ein europäisches Gebirge.	13127966	Les Alpes sont une chaîne de montagnes d'Europe.
10540283	„Himalaya“ bedeutet „Wohnstätte des Schnees“.	13128036	« Himalaya » signifie « demeure des neiges ».
13128827	Tom schreibt einen Brief an seine Eltern.	13128825	Tom écrit une lettre à ses parents.
13128828	Tom schreibt an seine Eltern.	13128829	Tom écrit à ses parents.
13128832	Ich habe Isolierband in der gleichen Farbe wie die Drähte.	13128831	J'ai du ruban électrique de la même couleur que les câbles.
1018143	Er hat die Arbeiten von Van Gogh nachgemacht.	136568	Il imitait les œuvres de Van Gogh.
