77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
7669397	Ein Gentleman sind Sie ja nicht gerade!	7669392	Vous ne vous comportez pas en vrai gentleman !
7669409	Sei es in einem Jahr oder in zwei, ich werde es schaffen!	7669403	Que ce soit dans un an ou deux, j'y arriverai !
7669417	Ich werde es schaffen!	7669412	J'y arriverai !
7669444	Ich weiß nicht, ob ich besonders tüchtig bin, aber ich werde nicht aufgeben, das ist sicher!	7669429	Je ne sais pas si je suis spécialement studieux, mais je n'abandonnerai pas, ça c'est sûr !
7670662	Es wäre wirklich dumm jetzt aufzugeben.	7670649	Ce serait vraiment bête d'abandonner maintenant.
2935894	Woher wissen Sie das?	2932753	D'où tenez-vous ça ?
7670673	Es ist ein offenes Geheimnis.	1223085	C'est un secret de Polichinelle.
7670689	Ich mache weiter, was auch kommt!	6197000	Je vais continuer, quoi qu'il arrive !
7670710	Am Sonntag muss auf der Autobahn mit Stau gerechnet werden.	7670699	Dimanche il faut s'attendre à des bouchons sur l'autoroute.
7672507	Die Griechen essen auch viel Fisch.	7633940	Les Grecs mangent aussi beaucoup de poisson.
7672512	Tom wusste nicht, wovon Maria sprach.	7668921	Tom ne savait pas de quoi parlait Mary.
7672514	Warst du es, der die Polizei gerufen hat?	7668920	C'était toi qui a appelé la police ?
7672515	Warst du es, die die Polizei gerufen hat?	7668920	C'était toi qui a appelé la police ?
7672520	Ich glaube nicht, dass das Toms Schirm ist.	7668947	Je ne crois pas que ce soit le parapluie de Tom.
7672524	Ich habe dir etwas gekauft.	7668958	J'ai acheté quelque chose pour toi.
7672525	Tee ist ein überall auf der Welt beliebtes Getränk.	7668948	Le thé est une boisson populaire partout dans le monde.
7672649	Ich habe den Kaminofen angezündet.	7672626	J'ai allumé le poêle à bois.
7672664	Es ist ein Kaminofen.	7672663	C'est un poêle à bois.
7672687	Der Kaminofen ist kalt.	7672685	Le poêle à bois est froid.
7672750	Es läutet gerade.	7672711	Les cloches sont en train de sonner.
7672751	Wir werden Tom nicht mehr wiedersehen.	7672713	Nous ne verrons plus jamais Tom.
7672752	Ich hätte es für Tom gemacht, wenn ich mehr Zeit gehabt hätte.	7672709	Je l'aurais fait pour Tom si j'avais eu plus de temps.
7672753	Tom hat sich ein Glas kaltes Wasser eingegossen.	7672705	Tom a rempli son verre d'eau froide.
7672754	Wir müssen wieder Holz im Ofen nachlegen.	7672683	Il faut remettre du bois dans le poêle.
7672755	Der Holzofen geht aus.	7672668	Le poêle à bois s'éteint.
7672756	Das ist wie ein Schwelbrand, es flammt immer wieder auf.	7672661	C'est comme le feu qui couve. Il n'arrête pas de s'attiser.
7672757	Wer für die Wahrheit ist, gewinnt am Ende.	7672654	Celui qui prône la vérité aboutit.
7672758	Sie will vorwärtskommen.	7672648	Elle veut réussir.
7672759	Die Dialekte in Algerien und Marokko gleichen sich.	7670741	Les dialectes de l'Algérie et du Maroc sont similaires.
7672760	Haben Sie Berber-Tastaturen auf Ihren Telefonen.	7670707	Avez-vous le clavier berbère sur vos téléphones?
