77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
5102197	Du flogst ab.	2234280	Tu décollais.
5102199	Du hobst ab.	2234280	Tu décollais.
5102201	Ich habe Schläge bekommen.	2232457	J’ai reçu des coups.
5102202	Ich habe Schläge abbekommen.	2232457	J’ai reçu des coups.
5102204	Ich habe meiner Schwester ein Bein gestellt.	2232448	J’ai fait un croc-en-jambe à ma sœur.
5102205	Du hast den Vorbeigehenden ein Bein gestellt.	2232445	Tu faisais des crocs-en-jambe aux passants.
5102206	Ich bin kritisiert worden.	2232443	J’ai été critiquée.
5102208	Du bist kritisiert worden.	2232437	Tu étais critiqué.
5102211	Ich habe mich verkrampft.	2232430	Je me suis crispé.
5102213	Du hast dich verkrampft.	2232425	Tu te crispais.
5102216	Ich habe meiner Tochter hinterhergerufen.	2232423	J’ai crié après ma fille.
5102219	Ich habe geschrien.	2232412	J’ai crié.
5102223	Ich habe gerufen.	2232412	J’ai crié.
5102225	Du riefst.	2232407	Tu criais.
5102227	Du schriest.	2232407	Tu criais.
5102228	Du hast gerufen.	2232407	Tu criais.
5102230	Du hast geschrien.	2232407	Tu criais.
5102232	Ich habe Probleme geschaffen.	2232400	J’ai créé des problèmes.
5102233	Du schufst Probleme.	2232396	Tu créais des problèmes.
5102235	Du hast Probleme geschaffen.	2232396	Tu créais des problèmes.
5102238	Du warst gefürchtet.	2232392	Tu étais craint.
2433723	Ich wurde gefürchtet.	2232390	J'étais crainte.
4801126	Ich war gefürchtet.	2232390	J'étais crainte.
5102242	Ich habe Blut gespuckt.	2232388	J’ai craché du sang.
5102244	Du spucktest Blut.	2232385	Tu crachais du sang.
5102245	Du hast Blut gespuckt.	2232385	Tu crachais du sang.
5102248	Ich war zugedeckt.	2232359	J’étais couvert.
5102249	Ich war geschützt.	2232359	J’étais couvert.
5102251	Du warst zugedeckt.	2232365	Tu étais couvert.
5102252	Du warst geschützt.	2232365	Tu étais couvert.
5102254	Ich habe mich zugedeckt.	2232349	Je me suis couvert.
5102257	Du decktest dich zu.	2232346	Tu te couvrais.
5102258	Ich habe meine Kollegen zugedeckt.	2232344	J’ai couvert mes collègues.
5102261	Ich habe meine Kollegen geschützt.	2232344	J’ai couvert mes collègues.
5102262	Ich habe meine Kollegen gedeckt.	2232344	J’ai couvert mes collègues.
5102263	Du decktest deine Kollegen zu.	2232339	Tu couvrais tes collègues.
5102264	Du decktest deine Kollegen.	2232339	Tu couvrais tes collègues.
5102265	Du schütztest deine Kollegen.	2232339	Tu couvrais tes collègues.
5102266	Ich habe eingekauft.	2232306	J’ai fait les courses.
5102268	Ich habe den Einkauf gemacht.	2232306	J’ai fait les courses.
