77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
909886	Sie winkte ihm.	7499021	Elle lui fit signe.
909886	Sie winkte ihm.	7499023	Elle lui faisait signe.
909983	Sie fehlt ihm.	7499026	Elle lui manque.
911493	Ist ja unglaublich!	1517528	C'est incroyable !
912393	Javier wurde rot.	7499030	Javier rougit.
912393	Javier wurde rot.	7499032	Javier devenait rouge.
913821	Ergreift den Dieb!	7499035	Saisissez le voleur !
915259	Achte auf Taschendiebe.	11958	Attention aux pickpockets.
915259	Achte auf Taschendiebe.	5378149	Méfiez-vous des pickpockets.
915967	Hisst die Segel!	7499036	Hissez les voiles !
916227	Tom arbeitete alleine.	7499037	Tom travaillait seul.
916811	Koche ein Ei.	7499039	Va faire cuire un œuf.
917536	Shishir folgt mir.	7499040	Shishir me suit.
918352	Es ist Regenzeit.	6401143	C'est la saison des pluies.
920120	Bauernhäuser haben Scheunen.	7136087	Les fermes ont des granges.
920585	Darf ich mitkommen?	7499043	Puis-je venir avec vous ?
920585	Darf ich mitkommen?	7499044	Puis-je venir avec toi ?
922818	Er lügt automatisch.	7499046	Il ment automatiquement.
923278	Das Mädchen hüpft.	869005	La fille saute.
923278	Das Mädchen hüpft.	7499047	La fille bondit.
925144	Liebt eure Feinde.	7499048	Aimez vos ennemis.
825752	Spielen Sie Humppa!	7499059	Jouez de la humppa !
826171	Wackelpudding ist lecker!	7499060	La gelée est un délice !
835756	Mädchen, komm hervor!	7499061	Viens, ma petite fille !
835756	Mädchen, komm hervor!	7499062	Approche, fillette !
851950	Mach mal halblang.	7499065	N'exagère pas, s'il te plaît.
851950	Mach mal halblang.	7499066	Doucement, je t'en prie !
851950	Mach mal halblang.	7166556	Du calme.
884517	Niemand zu Hause?	7499067	Il n'y a personne à la maison ?
894795	Haben Sie Husten?	7499074	Avez-vous de la toux ?
894795	Haben Sie Husten?	7499181	Avez-vous une toux ?
898491	Dein Vergleich hinkt.	7499183	Ta comparaison ne tient pas.
898491	Dein Vergleich hinkt.	7499186	Ta comparaison est bancale.
898491	Dein Vergleich hinkt.	7499208	Ta comparaison cloche.
901191	Monika hat Liebeskummer.	7499209	Monique a un chagrin d'amour.
901191	Monika hat Liebeskummer.	7499210	Monique a le cœur brisé.
