77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
4776684	Vergesst es.	1181616	Oubliez-le !
4776726	Es genügt.	1408107	Ça suffit.
4776726	Es genügt.	4893985	C'est assez.
4776727	Es reicht.	4893985	C'est assez.
445099	Lass es geschlossen.	439012	Laisse-le fermé.
561361	Es schmeckte süß.	561367	Ça avait un goût sucré.
587193	Mach es doch!	4893989	Fais-le donc !
638271	Jetzt reicht es!	1244507	Ça suffit, maintenant !
651143	Worum geht es?	707469	De quoi s'agit-il ?
651143	Worum geht es?	1159554	De quoi retourne-t-il ?
705559	Mach es sofort.	14142	Fais-le immédiatement !
732373	Mach es selbst.	761154	Fais-le toi-même !
740138	Es war steinhart.	1264365	C'était dur comme de la pierre.
753161	Es regnete pausenlos.	4893999	Il pleuvait sans arrêt.
753161	Es regnete pausenlos.	4894000	Il plut sans arrêt.
753161	Es regnete pausenlos.	4894002	Il a plu sans arrêt.
753628	So sei es.	1157474	Qu’il en soit ainsi !
761542	Mach es selbst!	761154	Fais-le toi-même !
761543	Mache es selber!	761154	Fais-le toi-même !
764863	Es windet stark.	4894009	Le vent souffle fort.
823372	Es ist interessant.	1588304	C'est intéressant.
837345	Woraus besteht es?	464799	De quoi est-ce constitué ?
851098	Hebe es auf.	4894017	Lève-le !
851100	Drehe es zu.	549776	Ferme-le.
882344	Es ist Mittag.	3187966	Il est midi.
901292	Ihr braucht es.	3028585	Vous en avez besoin.
901293	Sie brauchen es.	3028585	Vous en avez besoin.
901293	Sie brauchen es.	3028588	Ils en ont besoin.
901293	Sie brauchen es.	4894029	Elles en ont besoin.
1043974	Gibt es das?	4894092	Y en a-t-il ?
1206485	Gab es Schwierigkeiten?	4894097	Y a-t-il des difficultés ?
1245349	Es ist Vollmond.	3674288	C'est la pleine lune.
1245352	Es ist Neumond.	4894119	C'est la nouvelle lune.
1255296	Was kostet es?	4894123	Qu'est-ce que ça coûte ?
1636705	Es regnete ununterbrochen.	4894000	Il plut sans arrêt.
1636705	Es regnete ununterbrochen.	4894002	Il a plu sans arrêt.
1683964	Es hat begonnen.	1682543	Ça a commencé.
1683964	Es hat begonnen.	2284700	C'est commencé.
1703055	Es wird Zeit.	1313937	Il est temps.
1743344	Beweis es mir.	4894148	Prouve-le-moi !
1755656	Das erklärt es.	4894152	Ça explique.
1755656	Das erklärt es.	4894153	Ça l'explique.
1766273	Es war wundervoll.	4894857	Ça a été merveilleux.
1766273	Es war wundervoll.	4894858	C'était merveilleux.
1766273	Es war wundervoll.	4894859	Ce fut merveilleux.
1766880	Ich sehe es.	2366391	Je le vois.
