77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
1465003	Wäre es da nicht einfacher, die Regierung löste das Volk auf und wählte sich ein anderes?	1465006	Est-ce que ça ne serait pas plus simple que le gouvernement dissolve le peuple et s'en choisisse un autre ?
1465005	Erfolge nehmen alle in Anspruch, Misserfolge werden einem einzigen zugeschrieben.	1465862	Tout le monde revendique les succès, on attribue les échecs à un seul.
1465093	Das Hotel war erste Sahne.	1465860	L'hôtel était d'enfer.
1465406	Wie viele Male muss ich wiederholen, dass sie nicht meine Freundin ist?	1465851	Combien de fois dois-je réfuter qu'elle est ma copine ?
1465406	Wie viele Male muss ich wiederholen, dass sie nicht meine Freundin ist?	1589878	Combien de fois dois-je répéter qu'elle n'est pas mon amie ?
1465407	Sie aß den ganzen Apfel.	1465881	Elle mangea toute la pomme.
1465411	Dies ist eine einfach zu lösende Sache.	2386723	C'est une chose simple à résoudre.
1465436	Als die menschliche Zivilisation eine Million Jahre alt war, hatte sie schon die Möglichkeit erreicht, Reisen mit Überlichtgeschwindigkeitsreisen zu realisieren.	1465766	Lorsque la civilisation humaine fut vieille d'un million d'années, elle avait déjà acquis le pouvoir de voyager même plus vite que la lumière.
1465441	Denkst du, ich sollte selbst gehen?	1717277	Penses-tu que je devrais aller seul ?
1465444	Stört es dich nicht, dass ich das Radio einschalte?	1465499	Cela ne te dérange-t-il pas que j'allume la radio ?
1465446	Ich erhalte eine Bestellung.	1364681	Je reçois une commande.
1465448	Meine neue Arbeit gefällt mir.	1364640	Mon nouveau travail me plaît.
1465451	Er ist sehr angenehm.	1465744	Il est très agréable.
1465454	Ich danke dir dafür.	1364612	Je t'en remercie.
1465457	Er sagt gerne, dass er ein Sohn aus dem Volke ist.	1465727	Il aime à dire qu'il est un fils du peuple.
1465459	Kannst du mich bitte nach Hause bringen?	1465725	Peux-tu m'emmener chez moi, je te prie ?
1465460	Nach dem, was du sagst, ist er wahrscheinlich ein hervorragender Gelehrter.	1465721	D'après ce que tu dis, il est probablement un remarquable érudit.
1465464	Zu welcher Partei gehörst du?	474147	À quel parti es-tu affilié ?
1465464	Zu welcher Partei gehörst du?	1465715	À quel parti es-tu affiliée ?
1465470	Ich traf das Mädchen wieder, das ich gestern im Park traf.	1465711	J'ai de nouveau rencontré la jeune fille que j'avais rencontrée hier dans le parc.
1465471	Wenn etwas nützlich wird, hört es auf schön zu sein.	1465633	Lorsque quelque chose devient utile, il cesse d'être beau.
1465472	Die Gewalt lebt davon, dass sie von anständigen Leuten nicht für möglich gehalten wird.	1465631	La violence repose sur le fait que les gens convenables ne la tiennent pas pour possible.
1465474	Spielen ist eine Tätigkeit, die man gar nicht ernst genug nehmen kann.	1465630	Jouer est une activité qu'on ne saurait trop prendre au sérieux.
1465475	Sich im Karneval zu engagieren, ist eine ernste Angelegenheit.	1465629	S'investir dans le carnaval est affaire sérieuse.
1465476	Es ist eine große Lebenskunst, den rechten Moment für das Ruhen zu wissen.	1465628	C'est un art de vivre que de connaître le bon moment pour se reposer.
1465477	Wer selber scheinen will, wird nicht erleuchtet.	1465627	Celui qui veut paraître ne sera pas éclairé.
1465478	Er war kein großes Licht, aber ein bequemer Leuchter.	1465625	C'était pas une lumière mais une andouille commode.
1465480	Schlechte Verhältnisse ändern sich nicht durch unser Schweigen.	1465620	Ce n'est pas en nous taisant que nous allons changer les mauvaises relations.
1465482	Pflichterfüllung ist tägliches Heldentum ohne Ordensverleihung.	1465540	L'accomplissement du devoir est de l'héroïsme quotidien sans attribution de décoration.
1465483	Utopien sind oft nur vorzeitige Wahrheiten.	1465534	Les utopies ne sont souvent que des vérités prématurées.
1465484	Der moderne Mensch hat ein neues Laster erfunden: die Schnelligkeit.	1465530	L'homme moderne a inventé un nouveau vice : la vitesse.
1465485	Ein Optimist ist jemand, der genau weiß, wie traurig die Welt sein kann, während ein Pessimist jemand ist, der täglich neu zu dieser Erkenntnis gelangt.	1465526	Un optimiste est quelqu'un qui sait précisément combien le monde peut être triste, tandis qu'un pessimiste est quelqu'un qui redécouvre cette réalité quotidiennement.
1465486	Auf seinem eigenen Misthaufen ist der Hahn der Mächtigste.	1465517	C'est sur son propre tas de fumier que le coq est le plus fort.
1465487	Es ist das Vorrecht der Jugend, Fehler zu begehen, denn sie hat genügend Zeit, sie zu korrigieren.	1465515	C'est le privilège de la jeunesse que de commettre des erreurs car elle dispose d'assez de temps pour les corriger.
1465488	Der Mensch ist das einzige Lebewesen auf Erden, das weiß, dass es sterben muss.	1465511	L'homme est le seul être vivant sur Terre qui sait qu'il doit mourir.
1465616	Ich möchte Fleisch und Gemüse essen.	1122955	Je veux manger de la viande et des légumes.
1465701	Du nimmst die Dinge zu beiläufig.	474136	Tu prends les choses avec trop de désinvolture.
1465723	Sprichst du meine Sprache?	1465731	Est-ce que tu parles ma langue ?
1465723	Sprichst du meine Sprache?	1465732	Parles-tu ma langue ?
1465771	Ich mag es ein kleiner Star zu sein, ein großer Star zu sein ist zu viel Druck und ich kann Druck überhaupt nicht leiden.	1465745	J'aime être une petite vedette ; être une grande vedette, c'est trop de pression et je n'aime pas du tout la pression.
1465815	Ich fürchte, es ist zu spät.	1290288	Je crains qu'il ne soit trop tard.
1466889	Weil es gestern kalt war, bin ich zu Hause geblieben.	1466892	Comme il faisait froid hier, je suis resté chez moi.
1467020	Führst du ein Traumtagebuch?	1336198	Tiens-tu un journal de rêves ?
1467029	Sie wollte unbedingt eine Puppe zu Weihnachten.	15568	Elle voulait absolument une poupée pour Noël.
