77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
1072820	Wenn man mit einer Stimme spricht, vermute ich gleich, dass dies auch nur von einem Gehirn stammt.	1072885	Lorsqu'on parle d'une voix, je suppose aussitôt qu'elle provient d'un cerveau.
1072821	In einem überfülltem Saal hatte er nur einen Zuhörer.	1072992	Dans une salle bondée, il n'avait qu'un auditeur.
1072822	Seiner Rede zuhörend, versuche ich zu begreifen, was er verschweigt.	1072854	Ayant écouté son discours, je cherche à comprendre ce qu'il tait.
1072873	Ich habe fast keinen Appetit.	1072868	Je n'ai presque pas d'appétit.
1072877	Wieso fügen Leute so einfache und weitverbreitete Sätze wie „Hallo!“, „Wie geht es dir?“ etc. hinzu?	1072634	Pourquoi les gens ajoutent des phrases aussi simples et communes telles que « bonjour », « comment vas-tu ?», etc.?
1072880	Es ist ein Geschenk für euch.	1072490	C'est un cadeau pour vous.
1072881	Das ist ein Geschenk für Sie.	1072490	C'est un cadeau pour vous.
1072882	Mein Husten wird schlimmer.	1072321	Ma toux empire.
1072883	Sie geben mit ihrer Brücke an.	1072294	Ils se vantent de leur pont.
1072887	Machen Sie Fotokopien? Ich brauche zehn.	1072279	Faites-vous des photocopies ? J'en ai besoin de dix.
1072888	Dieser Fotoapparat hier ist günstig.	1072276	Cet appareil-photo-ci est bon marché.
1072890	Ich habe alles entdeckt!	1072251	J'ai tout découvert !
1072891	Sie hat alles entdeckt! Ich Armer!	1072252	Elle a tout découvert ! Pauvre de moi !
1072893	Sie will es, aber braucht es nicht.	1072261	Elle le veut, mais n'en a pas besoin.
1072894	Der Roboter aber weiß es und wird es korrigieren.	1072256	Le robot, lui, sait et corrigera.
1072896	Sie ließ die Dose auf dem Tisch.	1072244	Elle laissa la boîte sur la table.
1072897	Dieser Ritus ist Teil ihrer Religion.	1072221	Ce rite fait partie de leur religion.
1072898	Such es in deinem Wörterbuch.	1072215	Cherche-le dans ton dictionnaire.
1072899	Das ist nur eine Frage der Anpassung.	1072210	Ce n'est qu'une question d'adaptation.
1072902	Wenn das Medikament keine Wirkung hat, sollten wir vielleicht die Dosis erhöhen.	1072198	Si le médicament ne fait pas effet, peut-être devrions-nous augmenter la dose.
1072903	Ich bitte um Ihr Verständnis!	1072990	J'implore votre compréhension !
1072905	Dafür habe ich leider kein Verständnis.	1072909	Cela, je n'arrive malheureusement pas à le comprendre.
1072906	Trotz des Regens hat mir die Reise im Großen und Ganzen sehr gut gefallen.	1072925	Malgré la pluie, ce voyage m'a, dans l'ensemble, beaucoup plu.
1072908	Vielleicht wird mein Enkel der erste Mensch sein, der den Mars betritt.	819643	Peut-être mon petit-enfant sera-t-il la première personne à poser le pied sur Mars.
1072908	Vielleicht wird mein Enkel der erste Mensch sein, der den Mars betritt.	1072189	Peut-être mon petit-fils sera-t-il le premier homme à fouler le sol de Mars.
1072910	Das Verhalten dieses Typs war sehr seltsam.	1072188	Le comportement de ce type était très étrange.
1072912	Sie wiederholte langsam seinen Namen.	1072164	Elle répéta lentement son nom.
1072915	Er erwischte einen Jungen, wie er ihm gerade seine Uhr stahl.	1072170	Il attrapa un garçon en train de lui voler sa montre.
1072918	Ich werde auf den Ball gehen, auch wenn dir das nicht gefällt.	1072131	J'irai au bal, même si ça ne te plait pas.
1072920	Die Wolken werden schwärzer.	1072130	Les nuages deviennent plus noirs.
1072921	Mein Vater hat heute Nachmittag Zeit.	1072126	Mon père est libre cette après-midi.
1072923	Ich schätze ihn, weil er ehrlich ist.	1072109	Je l'apprécie parce qu'il est honnête.
1072924	Ich würde dich gerne in den nächsten Tagen besuchen.	1072100	J'aimerais te rendre visite un de ces jours.
1072927	Ich würde dich gerne demnächst besuchen.	1072100	J'aimerais te rendre visite un de ces jours.
1072933	Die Restaurants haben kein Monopol bei den Tischsitten und -gebräuchen.	1071906	Les restaurants n'ont pas le monopole des us et coutumes de table.
1072936	Iss deine Suppe!	1071278	Mange ta soupe !
1072939	Sie werden die Mona Lisa anschauen, weil es ein berühmtes Gemälde ist und weil aufgrund dieser Tatsache jeder gebildete Mensch sie anschauen gehen sollte. Aber haben Sie sich einmal gefragt, warum sie es Ihnen wert zu sein scheint, gesehen zu werden? Das liegt nur daran, dass so viele Menschen dort hineilen. Und indem Sie dort hingehen, haben sie dazu beigetragen, dass es weiterhin so bleibt. Was sind Sie doch dumm...	1070359	Vous allez voir la Joconde parce que c'est une peinture connue, et que de par le fait, tout homme cultivé se devrait d'aller la voir. Mais vous êtes-vous demandé pourquoi elle vous semblait mériter d'être vue ? C'est d'avoir vu tant de gens s'y presser, rien d'autre. Et y allant, vous avez aidé à perpétuer cela. Que vous êtes idiot...
1072942	Wir haben ein Sprichwort, das besagt, dass ein guter Nachbar mehr wert ist als ein entfernter Verwandter.	1072184	Nous avons un dicton qui dit qu'un bon voisin est préférable à un parent éloigné.
1072946	Wir haben ein Sprichwort, das besagt, dass ein guter Nachbar besser ist als ein Verwandter, der weit weg ist.	1072184	Nous avons un dicton qui dit qu'un bon voisin est préférable à un parent éloigné.
1072989	Bist du sicher, dass du ihn noch nie getroffen hast?	1073316	Es-tu sûr que tu ne l'as encore jamais rencontré ?
1073008	Picasso war kein Clown. Er war ein sarkastischer Kommentator seines verwirrten Zeitalters, ein großer Archivar der menschlichen Dummheit.	1073314	Picasso n'était pas un clown. C'était un commentateur sarcastique de son temps perturbé, un grand archiviste de la bêtise humaine.
1073035	Ich habe so großen Hunger, dass ich ihn gegessen habe.	1073034	J'ai tellement faim que je l'ai mangé.
1073036	Ich habe so großen Hunger, dass ich es gegessen habe.	1073034	J'ai tellement faim que je l'ai mangé.
1073192	Wichser.	1073300	Enculé.
