77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
1791485	Ich habe es für dich getan.	1791468	Je l'ai fait pour toi.
1791488	Ich habe es für sie getan.	1791464	Je l'ai fait pour elle.
1791488	Ich habe es für sie getan.	1791466	Je le fis pour elle.
1791489	Ich tat es für sie.	1791464	Je l'ai fait pour elle.
1791489	Ich tat es für sie.	1791466	Je le fis pour elle.
1791517	Er wurde lebendig begraben.	1791841	Il fut enterré vivant.
1791517	Er wurde lebendig begraben.	1791842	Il a été enterré vivant.
1791518	Sie wurde lebendig begraben.	1791837	Elle fut enterrée vivante.
1791518	Sie wurde lebendig begraben.	1791838	Elle a été enterrée vivante.
1791520	Der Kater wurde nicht lebendig begraben. Er überlebte.	1791836	Le chat n'a pas été enterré vivant. Il a survécu.
1791521	Darf ich bitte Ihre Einladung sehen?	1791826	Puis-je voir votre invitation, s'il vous plaît ?
1791521	Darf ich bitte Ihre Einladung sehen?	1791827	Puis-je voir votre invitation, je vous prie ?
1791522	Die Kinder sind in Sicherheit.	1791824	Les enfants sont en sécurité.
1791523	Die Katzen sind in Sicherheit.	1791530	Les chats sont en sécurité.
1791524	Die Katze ist in Sicherheit.	1791527	Le chat est en sécurité.
1791528	Bitte behandle die Katze gut!	1790570	Traite bien le chat, je te prie.
1791537	Setzen Sie sich!	1157654	Asseyez-vous !
1791537	Setzen Sie sich!	1793175	Prenez place !
1791538	Wie ist das möglich?	1791853	Comment cela peut-il être possible ?
1791540	Wann haben Sie ihn zum letzten Mal gesehen?	1002932	Quand l'avez-vous vu pour la dernière fois ?
1791540	Wann haben Sie ihn zum letzten Mal gesehen?	1791851	Quand l'as-tu vu pour la dernière fois ?
1791541	Wann hast du sie zum letzten Mal gesehen?	1791849	Quand l'as-tu vue pour la dernière fois ?
1791542	Wann haben Sie sie zum letzten Mal gesehen?	1791847	Quand l'avez-vous vue pour la dernière fois ?
1791543	Wann hast du die Katze zum letzten Mal gesehen?	1791846	Quand as-tu vu le chat pour la dernière fois ?
1791544	Wann haben Sie die Katze zum letzten Mal gesehen?	1789307	Quand avez-vous vu le chat pour la dernière fois ?
1791545	Es wimmelt von Spinnen.	1791845	Ça grouille d'araignées.
1791546	Es wimmelt nur so von Spinnen.	1791845	Ça grouille d'araignées.
1791547	In meinem Schlafzimmer wimmelt es von Spinnen.	1791844	Ma chambre grouille d'araignées.
1791548	In dem Raum wimmelt es von Spinnen.	1791843	La pièce grouille d'araignées.
1791549	Ich bin der Auserwählte.	1792111	Je suis l'élu.
1791549	Ich bin der Auserwählte.	1792112	Je suis l'élue.
1791550	Ich habe dich geliebt.	1792108	Je t'aimais.
1791550	Ich habe dich geliebt.	1792109	Je t'ai aimé.
1791550	Ich habe dich geliebt.	1792110	Je t'ai aimée.
1791551	Ich liebte dich.	1792108	Je t'aimais.
1791552	Ich kann nicht erklären, was passiert ist.	1792103	Je suis incapable d'expliquer ce qui est arrivé.
1791552	Ich kann nicht erklären, was passiert ist.	1792105	Je suis incapable d'expliquer ce qui s'est produit.
1791552	Ich kann nicht erklären, was passiert ist.	1792106	Je n'arrive pas à expliquer ce qui est arrivé.
1791552	Ich kann nicht erklären, was passiert ist.	1792107	Je n'arrive pas à expliquer ce qui s'est produit.
1791554	Sie kann nicht erklären, was passiert ist.	1792098	Elle est incapable d'expliquer ce qui est arrivé.
1791554	Sie kann nicht erklären, was passiert ist.	1792099	Elle n'arrive pas à expliquer ce qui s'est produit.
1791554	Sie kann nicht erklären, was passiert ist.	1792100	Elle n'arrive pas à expliquer ce qui est arrivé.
1791554	Sie kann nicht erklären, was passiert ist.	1792101	Elle est incapable d'expliquer ce qui s'est produit.
1791555	Er kann nicht erklären, was passiert ist.	1791871	Il n'arrive pas à expliquer ce qui s'est produit.
1791555	Er kann nicht erklären, was passiert ist.	1791872	Il est incapable d'expliquer ce qui s'est produit.
