77	Lass uns etwas versuchen!	3091	Essayons quelque chose !
6964386	Glaubst du, dass Vollkornbrot gesünder ist als Weißbrot?	7731106	Penses-tu que le pain complet est plus sain que le pain blanc ?
734452	Erinnerst du dich an den Tag, an dem wir uns kennengelernt haben?	7731107	Te souviens-tu du jour où nous nous sommes rencontrés ?
734452	Erinnerst du dich an den Tag, an dem wir uns kennengelernt haben?	7731108	Te souviens-tu du jour où l'on s'est rencontré ?
734452	Erinnerst du dich an den Tag, an dem wir uns kennengelernt haben?	7731109	Te souviens-tu du jour où nous nous sommes rencontrées ?
3457869	Gehört dir dieses Haus?	7731110	Est-ce que cette maison t'appartient ?
3457869	Gehört dir dieses Haus?	7731111	Cette maison t'appartient-elle ?
3522222	Tom fand ein Gegenbeispiel, das Marias Vermutung widerlegte.	7731112	Tom trouva un contre-exemple qui réfutait la présomption de Marie.
3992177	Hast du eine Geliebte?	1099530	As-tu une petite amie ?
5386923	Ich muss diese Fähigkeiten lernen.	7731113	Je dois acquérir ces compétences.
7636057	Tom sagte, er habe Klaustrophobie.	7731114	Tom a déclaré qu'il souffrait de claustrophobie.
2182608	Das Jahr besteht aus zwölf Monaten.	7731115	L'année compte douze mois.
2182608	Das Jahr besteht aus zwölf Monaten.	7731116	L'année se compose de douze mois.
4702289	Warum ist kein Mensch gekommen?	7731117	Pourquoi personne n'est-il venu ?
6641271	Wir haben gesehen, dass Tom es getan hat.	7731118	Nous avons vu que Tom l'avait fait.
3773517	Tu nichts, um die Aufmerksamkeit auf dich zu lenken.	7731119	Ne fais rien pour attirer l'attention.
1776607	„Warum sprichst du Französisch?“ — „Weil Französisch toll ist!“	7731120	« Pourquoi parles-tu français ? » - « Parce que le français est amusant ! »
2345415	Ich mag Dämmerlicht.	7731121	J'aime le crépuscule.
2594730	Ich fragte mich, warum sie wohl keinen Freund habe.	7731122	Je me demandais pourquoi elle n'avait pas d'ami.
5418869	Kein Wind ist zu kalt für Verliebte.	7731123	Il n'y a pas de vent trop froid pour les amoureux.
5418869	Kein Wind ist zu kalt für Verliebte.	7731124	Aucun vent n'est trop froid pour les amants.
7347409	Tom versteckte sich im Gebüsch.	7731125	Tom se cachait dans les buissons.
2907152	Tom beantwortete Marys Frage.	7731126	Tom répondit à la question de Marie.
3130155	Als ich Tom kennenlernte, war er mit einem Mädchen namens Maria zusammen.	7731127	Quand j'ai rencontré Tom, il était avec une fille nommée Marie.
3263483	Ich hätte dir gezeigt, wie man das richtig macht.	7731128	Je t'aurais montré comment on fait les choses correctement.
2967247	Er ist Privatdetektiv.	7731129	Il est détective privé.
3871639	Meine Freundin schlief gestern bei mir.	7731130	Ma copine a passé la nuit hier chez moi.
6290700	Wann wird Tom Boston verlassen?	7731131	Quand Tom quittera-t-il Boston ?
3968633	Seine Anstrengungen waren umsonst.	7731132	Ses efforts ont été vains.
2275314	Beschwer dich nicht! Du musst gehen.	7731133	Arrête de te plaindre ! Tu dois y aller.
2275314	Beschwer dich nicht! Du musst gehen.	7731134	Ne te plains pas ! Tu dois partir.
2998130	Ich bin Angestellter einer Firma.	7731135	Je suis employé dans une entreprise.
3770751	Tom hat seine Schlüssel im Auto gelassen.	7731136	Tom a laissé ses clés dans la voiture.
6643798	Ich weiß, dass du nicht wie Tom bist.	7731137	Je sais que tu n'es pas comme Tom.
2735727	Ich hoffe, du wirst mich nicht enttäuschen.	5591414	J'espère que tu ne me décevras pas.
3256024	Warum sollte Tom jemanden töten wollen?	7731138	Pourquoi Tom voudrait-il tuer quelqu'un ?
3863434	Tom glaubte nicht, dass Mary irgendwas mit dem Diebstahl zu tun hatte.	7731139	Tom ne pensait pas que Marie était impliquée dans le vol.
3863434	Tom glaubte nicht, dass Mary irgendwas mit dem Diebstahl zu tun hatte.	7731140	Tom ne croyait pas que Marie avait quelque chose à voir avec le vol.
5749864	Kannst du mir mal helfen?	1159441	Peux-tu m'aider ?
2445587	Seine Freude zu erobern, ist mehr wert, als sich seinem Schmerz zu überlassen.	7731141	Conquérir sa joie vaut plus que s'abandonner à son chagrin.
7167147	Wo wird sie es hintun?	7731142	Où va-t-elle le mettre ?
7461640	Frauen sind komplizierter als Männer.	7731143	Les femmes sont plus compliquées que les hommes.
4470625	Bei rasierten Frauen kann man den Venushügel deutlich erkennen.	7731144	Chez les femmes rasées on peut voir clairement le mont de Vénus.
818086	Haben Sie das Klicken gehört?	7731145	Avez-vous entendu le clic ?
818086	Haben Sie das Klicken gehört?	7731146	Avez-vous entendu le cliquetis ?
6618858	Tom war nicht bewaffnet.	7731147	Tom n'était pas armé.
4870195	Repariere den Hahn in der Küche!	7731148	Répare le robinet dans la cuisine !
2469562	Lass mich dir erklären, was ich von all dem denke.	7731149	Laisse-moi t'expliquer ce que je pense de tout cela.
6611259	Wir kommen zu spät zur Schule.	7731150	Nous sommes en retard pour l'école.
6611259	Wir kommen zu spät zur Schule.	7731151	Nous allons arriver en retard à l'école.
2366985	Sie waren in jener Nacht sehr müde, hungrig und durstig.	7731152	Ils étaient très fatigués, affamés et assoiffés cette nuit-là.
2366985	Sie waren in jener Nacht sehr müde, hungrig und durstig.	7731153	Elles étaient très fatiguées, affamées et assoiffées cette nuit-là.
5336448	Toms wortwörtliche Übersetzungen nahmen mitunter groteske Züge an.	7731154	Les traductions littérales de Tom prenaient parfois des tournures caricaturales.
1341260	Ihr werdet euch verlaufen.	7731155	Vous allez vous perdre.
3275280	Dazu ist es in letzter Zeit recht oft gekommen.	7731156	Cela est arrivé assez souvent ces derniers temps.
5920393	Er schlief fast überhaupt nicht.	7731157	Il ne dormait quasiment pas.
6039185	Es bringt mich jedes Mal zum Weinen.	7731158	Cela me fait pleurer à chaque fois.
6039185	Es bringt mich jedes Mal zum Weinen.	7731159	J'en ai à chaque fois les larmes aux yeux.
1139044	Dort waren im Ganzen 30 Mitglieder.	7731160	Il y avait 30 membres au total.
1794636	Ich kann meine Arbeit nicht ohne Computer erledigen.	7731161	Je ne peux pas faire mon travail sans ordinateur.
2496931	Ich mache einen Spaziergang, wenn das Wetter besser wird.	7731162	J'irai me promener quand le temps sera mieux.
6854355	Ich bin ein Pechvogel.	7731163	La malchance me suit.
6854355	Ich bin ein Pechvogel.	7731164	J'ai la poisse.
6854355	Ich bin ein Pechvogel.	7731165	Je suis un poissard.
6854355	Ich bin ein Pechvogel.	7731166	Je suis malchanceux.
7448676	Tom sollte Maria das sagen.	7731167	Tom devrait dire ça à Marie.
7371852	Tom fragte sich, ob er Maria mit Johannes nach Australien lassen sollte.	7731169	Tom se demanda s'il devrait laisser Marie aller en Australie avec Jean.
730694	Er trug einen Smoking.	7731170	Il portait un smoking.
6625326	Tom sagte, er würde das für Maria tun.	7731172	Tom a dit qu'il ferait ça pour Marie.
3570357	Tom sagte, er wolle sich das Leben nehmen.	7731173	Tom a dit qu'il voulait se tuer.
3570357	Tom sagte, er wolle sich das Leben nehmen.	7731174	Tom disait vouloir s'ôter la vie.
1777690	Ja, jemand hat das tatsächlich gesagt.	7731175	Oui, quelqu'un a réellement dit cela.
1777690	Ja, jemand hat das tatsächlich gesagt.	7731176	Oui, quelqu'un a vraiment dit ça.
2575852	Das Buch geht über meinen Horizont.	7731177	Le livre est trop compliqué pour moi.
3283686	Der Kommandant der Einheit gab den Befehl, die Waffen niederzulegen.	7731178	Le commandant de l'unité a donné l'ordre de déposer les armes.
3283686	Der Kommandant der Einheit gab den Befehl, die Waffen niederzulegen.	7731180	Le commandant de l'unité donna l'ordre de déposer les armes.
1666208	Die europäische Gemeinschaftswährung steht auf des Messers Schneide.	7731182	La monnaie unique européenne ne tient qu'à un fil.
